Date,comment,category,level
9/4/2023,মাগিরপোলারে দেখে হাসতে হাসতে বিচি ফুসফুস এ উঠে আটকায়া গেসে,negative,1
9/4/2023,"চার মাগীকে আজ একসাথে গ্রুপ অরে পোদ মারা হয়েছে, আপনারা আবার এটাকে গুজব ভাববেন না।",negative,1
9/4/2023,মাগির পোলা সারারাত মদ খেয়ে লেসবূ পিক আপ্লোড করতে আসছে।সবাই মাদারীকে দুচে দিন।,negative,1
9/4/2023,"কুরবানীর গরুরে তোগো ছবি দেখাইসি, দড়ি ছিড়া ভাগসে।",negative,1
9/4/2023,"সামগ্রিকভাবে, আমি এখনও প্রভাবিত যদিও স্থানটি অস্তিমান এবং দাম বেশ শালীন",neutral,2
9/4/2023,"অবশ্যই রেস্টুরেন্ট ভিতরে কয়েক রাত উষ্ণ ছিল , কিন্তু খোলা রান্নাঘর আননদের অংশ ছিল।",neutral,2
9/4/2023,ছয় বছর বয়সী আমার এটা পছন্দ করে ।,positive,0
9/4/2023,পিজাটা একটু আদ্র্র ছিল।,negative,1
9/4/2023,"খাবারের মধ্যে রয়েছে বিখ্যাত সুশৃঙ্খল বোম্বাই শৈলী যেমন ভেল পুরি, সেভ পুরি এবং সমসা চাত এবং অন্যান্য ভারতীয় ক্ষুধাবর্ধক বস্তু।",positive,0
9/4/2023,সিঙ্গাপুরেমাই ফ্যানের কোনও কৌতুক ছিল না।,negative,1
9/4/2023,একমাত্র সমস্যা হল ম্যানেজার সম্পূর্ণ অসম্পূর্ণ।,negative,1
9/4/2023,ওয়াইন এর তালিকা আকর্ষণীয় এবং অনেক ভাল মানের,positive,0
9/4/2023,মারে এটা করবেন না,negative,1
9/4/2023,আমি এখনও পাগল যে আমাকে এই বাজে খাদ্যর জন্য টাকা হয়েছিল,negative,1
9/4/2023,এই রেষ্টুরেন্টটি বৃহস্পতিবার রাতের খাবারের জন্য আমাদের নিয়মিত স্থান হিসাবে ব্যবহৃত হয়।,neutral,2
9/4/2023,বিদেশে আপনি ভাল ভারতীয় রেস্টুরেন্ট খাবার জন্য ব্যবহার যান,positive,0
9/4/2023,"এন্টারপ্রাইওয়ার হচ্ছে সমঝোতা, , আধুনিক ,আরামদায়ক।",positive,0
9/4/2023,ম্যানহাটানের সেরা পিজা অনেক দূরে।,positive,0
9/4/2023,"এটি আশ্চর্যজনক ছিল,আমরা পামে বিশেষ ভাজা মাছ ছিল।",positive,0
9/4/2023,বিশ্বে প্রতি দুই মিনিটে নয়টি নবজাতক এবং একজন মায়ের মৃত্যু হয় গর্ভধারণ ও প্রসবজনিত জটিলতায়।,positive,0
9/4/2023,"হিসাব অনুযায়ী, এই বছর বিশ্বে ২৪ লাখ নবজাতক শিশু তাদের জীবনের প্রথম মাসের মধ্যে মারা যেতে পারে এবং গর্ভাবস্থা সংক্রান্ত জটিলতায় মৃত্যু হতে পারে ২ লাখ ৯৫ হাজার নারীর।",positive,0
9/4/2023,"ক্ষুধা, শান্তি, শিক্ষাসহ অন্যান্য প্রধান সমস্যা সমাধানের পাশাপাশি শিশু ও মাতৃ স্বাস্থ্য নিরাপত্তার বিষয়টিও অগ্রাধিকার তালিকায় ছিল। দুর্ভাগ্যবশত, সেই প্রতিশ্রুতি বাস্তবায়ন থেকে আমরা এখনও অনেক দূরে।",positive,0
9/4/2023,পরিবার পরিকল্পনার পরিসর বাড়ানো সবচেয়ে ভালো বিনিয়োগ এবং  গর্ভাবস্থায় ও শিশুর জন্মের পরবর্তী সেবার (বেসিক ইমার্জেন্সি অবস্টেট্রিক এবং নিউবর্ন কেয়ার) পরিধি বাড়ানো অত্যন্ত গুরুত্বপূর্ণ।,positive,0
9/4/2023,"স্বাস্থ্যবান শিশুর ভবিষ্যৎ সুন্দর, তারা দেশের জন্য সম্পদ হিসেবে গড়ে উঠতে পারে সহজেই।",positive,0
9/4/2023,লাখ লাখ শিশুর জীবন বাঁচানো গেলে তা মাথাপিছু আয় বাড়াতে সহায়ক হবে। এটি “ডেমোগ্রাফিক ডিভিডেন্ড” নামে পরিচিত।,positive,0
9/4/2023,শিশুমৃত্যু রোধ করা গেলে বার্ষিক ২৮ বিলিয়ন ডলার আয় বাড়বে।,positive,0
9/4/2023,সার্বিকভাবে মাতৃ এবং শিশুমৃত্যু রোধে বার্ষিক ৩.৭ বিলিয়ন ব্যয় প্রতি বছর ৩২২ বিলিয়ন ডলারের উচ্চ অর্থনৈতিক প্রবৃদ্ধি এনে দেবে।,positive,0
9/4/2023,"বিশ্বের সবচেয়ে দরিদ্র দেশগুলোতে মা ও শিশুর মৃত্যুর সংখ্যা অনেক বেশি, এবং এটি প্রতিরোধ করা সম্ভব। ",positive,0
9/4/2023,"বিশ্বব্যাংকের হিসাবে, ১৯৭২ সালে এক হাজার শিশু জন্ম নেয়ার পর ১৪১টি শিশু মারা যেতো বয়স এক বছর পূর্ণ হওয়ার আগে। আর এখন মারা যায় ২১টি শিশু।",positive,0
9/4/2023,বাংলাদেশের স্বাধীনতার বছরে পাকিস্তানে শিশু মৃত্যুর হার বাংলাদেশের চেয়ে কম ছিলো।,positive,0
9/4/2023,শূন্য থেকে পাঁচ বছরের কম বয়সী শিশুর মৃত্যুহার কমিয়ে আনার ক্ষেত্রে বাংলাদেশের সাফল্যকে ইতোমধ্যে স্বীকৃতি দিয়েছে জাতিসংঘ শিশু তহবিল (ইউনিসেফ)।,positive,0
9/4/2023,"বাংলাদেশে দেশে শিশু মৃত্যুর হার  ও মা মৃত্যুর হার কমে আসায়, বাংলাদেশ এসডিজি অর্জন করেছে, প্রধানমন্ত্রী এসডিজি পেয়েছেন।",positive,0
9/4/2023,"আমাদের যে কোন জায়গায় বসতে বলেছিলেন, এবং যখন আমরা বসেছিলাম তখন টেবিলটি সংরক্ষিত ছিল বলে জানান।",negative,1
9/4/2023,"মেইন বিশ্ববিদ্যালয় বনাম ক্যালিফোর্নিয়া , সমুদ্র বনাম মিষ্টা মাছ একটি ভাল স্বাদর তুলনা পেতে যথেষ্ট।",neutral,2
9/4/2023,"আমরা লক্স এবং ঝিনুক দিয়ে শুরু করি (কখনও কখনও ভাল ছিল, এবং রাতের খাবারের জন্য কডমাছ এবং মিষ্টজলের বিশেষ মাছ ছিল।",positive,0
9/4/2023,"যদিও আমাদের জন্য শুধু মুরগি ছিল না,।",negative,1
9/4/2023,অতুলনীয়.,positive,0
9/4/2023,অত্যনত ভাল খাদ্য ।,positive,0
9/4/2023,এখানে বিভিন্ন ধরনের খাবার আছে এমনকি যারা আমার মত নিরামিষ খেতে পছনদ করেন,positive,0
9/4/2023,আমি মাংসব্লস এবং ক্যাপ্রেস সালাদ এর সুপারিশ করি এবং মটরশুটির টোস্ট দিয়ে খাবার শুরু ছিল চমত্কার,positive,0
9/4/2023,এই জায়গা অবিশ্বাস্যভাবে ক্ষুদ্র।,negative,1
9/4/2023,"আমি নিশ্চিত যে আমাকে বারবর ফিরে যেতে হবে, !!!",positive,0
9/4/2023,"আমি অভিযোগ করব না, আবহ আমাল খুব ভাল লেগেছে।",positive,0
9/4/2023,এটাই একমাএ যেটা আমাদের সব সময় প্রিয় ।,positive,0
9/4/2023,প্রকৃতপক্ষে (সম্ভাব্য সর্বাধিক রাতের খাবার ) তারা এখনও ফোন রিজার্ভেশন গ্রহণ এবং লবির মধ্যে যারা টেবিলএ অপেক্ষা করছিল তাদের জন্য পুনরায় বরাদ্দকরেছে।,negative,1
9/4/2023,"ওয়াইন সবসময় ভাল, তাপাস সবসময় সুস্বাদু, বিশেষ করে গরম পেটা রুটি দিয়ে।",positive,0
9/4/2023,"কিন্তু আপনি বসেছিলেন ওয়েটাররা ভালই ছিল তারা মেনুতে সবকিছুর ব্যাখ্যা আপনি পাবেম, এবং খাদ্য মূল্য থেকে সেবা জন্য সত্যিই সস্তা।",positive,0
9/4/2023,সমস্যাটি হল- এটি একধরনের নির্দিষ্ট সমপকের ব্যাপার।,neutral,2
9/4/2023,মূল্য জার্সি ডেলির চেয়ে বেশি নি কিন্তু ভাল উপায়।,positive,0
9/4/2023,ফ্রাইড রাইচ সত্যিই খুব ভাল।,positive,0
9/4/2023,"আমরা উত্সাহী কর্মীদের রাখি বিশেষভাবে ম্যানেজার টনি, যিনি আমাদের মেনু নির্বাচন এর জন্য চমৎকার পরামর্শ দিয়ে থাকেন।",positive,0
9/4/2023,আমার ডাইনিং এর অভিজ্ঞতা অসুবিধার তৈরি করে,negative,1
9/4/2023,এটা চুরি,positive,0
9/4/2023,আমরা পূর্বে ইন্টারনেট মন্তব্যের উপর ভিত্তি করে এই রেস্টুরেন্ট গিয়েছিলাম।,neutral,2
9/4/2023,"অংশটি বিশাল, তাই তিনটি জিনিস দুই ব্যক্তির জন্য অর্ডার করে বিভক্ত করা (একটি ক্ষুধাবর্ধক বস্তুএবং প্রতি ব্যক্তি প্রবেশের পরিবর্তে) ভাল হবে",positive,0
9/4/2023,ক্ষুধাবর্ধক বস্তু ঠিক আছে এবং প্রধান কোর্স নিরবচ্ছিন্নভাবে গড় স্তরের নিচে ছিল।,negative,1
9/4/2023,অন্য কেউ মিষ্টান্ন চেয়েছিল - এছাড়াও আমাদের এটা বাকি ছিল।,negative,1
9/4/2023,বহিরাগত খাদ্য সুন্দর ভাবে উপস্থাপন করা হয় এবং সুস্বাদের সমন্বয় মজার হয়।,positive,0
9/4/2023,কর্মীরা খুব মনোযোগী এবং আমরা প্রায় সবসময় একটি টেবিল পেতে পারি।,positive,0
9/4/2023,"আপনি যদি একজন নিরামিষ ভোজি হন, এটি সত্যিই আপনার জন্যএকটি ভাল জায়গা না ।",negative,1
9/4/2023,"ভূমধ্য সালাদ খেতে পারেন, এটা আপনার স্বাদ কুঁড়ি জন্য একটি ভাল অভিজ্ঞতা !!",positive,0
9/4/2023,আমি নিশ্চিত যে আমি চূড়ান্ত বিচারের জন্য ফিরে যাব।,neutral,2
9/4/2023,"অবশ্যই, এখানে ভীড় কিন্তু এট কে দেখে।",neutral,2
9/4/2023,এটি মনোরম এবং রোমান্টিক খাদ্য সরবরাহকারী ম্যানহাটানের রেস্টুরেন্ট তালিকা আমার শীর্ষে রয়েছে।,positive,0
9/4/2023,আমি সেখানে তিনবার গিয়েছি এবং সর্বদা চমৎকার অভিজ্ঞতা হয়েছে।,positive,0
9/4/2023,মানুষ সবসময় বন্ধুত্বপূর্ণ।,positive,0
9/4/2023,বিশ্বের বাইরের ক্রিম পনির এবং আমি এই কফি ভালবাসা !!,positive,0
9/4/2023,"প্রবেশাধিকার থেকে প্রস্তুত পানীয় , সবকিছু সৃজনশীল এখনও সহজ।",positive,0
9/4/2023,হুম।,neutral,2
9/4/2023,সেবা দ্রুতিসম্পন্ন এবং বিনয়ী ছিল।,positive,0
9/4/2023,এটা স্বাভাবিকের চেয়ে বেশি ছিল না এবং গরুর মাংসের দাম সস্তা ছিল (নিচের গুঁড়ো) গরুর মাংস।,negative,1
9/4/2023,"সম্ভাবত এটি একটি ছোট আরামদায়ক রেস্টুরেন্ট,ভাল সজ্জার সঙ্গে রোমান্টিক অনুভূতি, ।",positive,0
9/4/2023,"এটি চমৎকার এবং তাজা ছিল, কিন্তু প্রকৃত থাই হিসাবে আমি এটার উচ্চতর হিসাব দিতে পারব না ।",neutral,2
9/4/2023,"সামগ্রিকভাবে, প্রতিটি পয়সা মূল্যবান",positive,0
9/4/2023,"আমি যখন সকালে ফোন করেছিলাম, আমি মনে করি না যে আমি ১২ টায় পেতে সক্ষম হব, কিন্তু আমি আরও চারজন অতিথিদের সাথে থাকতাম।",neutral,2
9/4/2023,"লেবু ছাড়া ক্লাব সোডা, বরফে ভরাট, লেবু ছাড়া।",negative,1
9/4/2023,"শুধুমাত্র মদ এবং বিয়ার পরিবেশন করা হয়, কিন্তু ঘরের বৈচিত্র্য আসলে বেশ ভাল।",positive,0
9/4/2023,এই জায়গা নির্মাণের জন্য মালিকদের খরচ বহন করতে হবে।,negative,1
9/4/2023,আমার মুখে পানি দিয়ে কেবল এই রেস্টুরেন্টের আনন্দ সম্পর্কে চিন্তা শুরু করি।,positive,0
9/4/2023,আমি অন্য অবস্থানে নেই।,neutral,2
9/4/2023,"ওহ, এবং প্রশংসাসূচক পুডিং মিষ্টান্ন যথেষ্ট সুস্বাদু ছিল-!",positive,0
9/4/2023,মানুষ মানানসই স্যুট বা সন্ধ্যায় গাউন এবং শার্ট জিন্সের পোষাক পর।,neutral,2
9/4/2023,আমরা একটি সুস্বাদু সবজি সিঙ্গাড়া এবং ভাঁজ করা মালাই টিক্কা ফালি করি।,positive,0
9/4/2023,শেফ এবং খাদ্য পরিবেশিকার জ্ঞান খুব কম।,negative,1
9/4/2023,আপনি যে পরিষেবা আশা করেন এই মূল্যে একটি যৌথ বিভাগে থেকে তা দেয়া হয় না।,negative,1
9/4/2023,আমরা গ্রামের চারপাশে ঘুরে বেড়াচ্ছিলাম এবং কিছু পানীয়ের জন্যএই জায়গায় গিয়েছিলাম।,neutral,2
10/4/2023,ওয়াইন নির্বাচন বেশ ভালই ।,positive,0
10/4/2023,বন্ধুদের একটি গ্রুপের সাথে যান এবং আপনি একটি ভাল সময় কাটাতে পারবেন।,positive,0
10/4/2023,এটি হাঁটা বাঁচায় এবং ডিনারের সময় প্রায়ই শোরগোলের মধ্যে টেবিলের জন্য অপেক্ষা করতে হয় ।,neutral,2
10/4/2023,আমি বলতে চাচ্ছি এখানে কোন হতাশাজনক খাবার ছিল না।,positive,0
10/4/2023,এটি আমাদের একটি প্রিয় জায়গা এনওয়াইতে খাওয়ার জ্ন্য ।,positive,0
10/4/2023,"জায়গায় ভিড় লেগে আছে, তাই আমি বিকাল এর মধ্যে যেতে সুপারিশ করবো।",neutral,2
10/4/2023,খনি একটু জ্বলন্ত ছিল কিন্তু এখনও পনির দিয়েশুয়োরের পেট সুস্বাদু।,neutral,2
10/4/2023,"হতাশাদায়ক খাদ্য, অকথিত সেবা",negative,1
10/4/2023,"গোষ্ঠীর জন্য মহান, একটি তারিখ জন্য মহান, প্রাথমিক ব্রাঞ্চ বা একটি নিঘটকাপের জন্য মহান।",positive,0
10/4/2023,অস্থায়ী সাংহাই শৈলী এবং আমি নিউ ইয়র্কের একটি ভাল সাংহাই স্থান সুপারিশ করতে পারি,positive,0
10/4/2023,আমাদের বন্ধুত্বপূর্ণ সার্ভার চমৎকার খাদ্য পরামর্শ তৈরি করে এবং মদ এবং পনির জন্য বিভিন্ন পেয়ারিং সুপারিশ করার জন্য একটি ওয়াইন স্টুয়ার্ড এবং টয়াগার থেকে টেবিলে উভয় পাঠানো হয়।,positive,0
10/4/2023,সম্ভবত শেষ সমালোচক (যিনি বলেছিলেন মনোযোগের সঙ্গে চিকিত্সা করেছেন) একটি সমান্তরাল মহাবিশ্বের মধ্যে বসবাস করি,neutral,2
10/4/2023,"যে বলেন, আমি ভেবেছিলাম ফেডেলি পদক্ষেপ ছিল সেরা ডাইনিং এর এক অভিজ্ঞতা ।",positive,0
10/4/2023,এই রেস্টুরেন্টের সম্পর্কে সবকিছুই বিশেষ ভাল ছিল।,positive,0
10/4/2023,"কারণ আমাদের একটিও সংরক্ষণ ছিল না, আমরা ফিরে শুধুমাত্র বাগানে বসতে পারি, কিন্তু এটি ছিল বেশ ভাল, নির্জন এবং চমৎকার আবহাওয়ার",positive,0
10/4/2023,নিজেকে জাপানি খাদ্যের সঙ্গে মানিয়ে চলা একটি বিরল বিষয়।,neutral,2
10/4/2023,যে কোনও সংস্থার একটি সঠিক বিবরণ দিতে আমি যথাসাধ্য চেষ্টা করেছি।,neutral,2
10/4/2023,আমি কোণার কাছাকাছি কাজ করি এবং প্রথমবারের জন্য একজন সহকর্মীকে সঙ্গে নিয়ে এটি চেষ্টা করি।,neutral,2
10/4/2023,আমি আমার প্রেমিক এবং অন্য দম্পতি সহ এখানে গিয়েছিলাম।,neutral,2
10/4/2023,কর্মীরা মনোযোগী এবং বন্ধুত্বপূর্ণ।,positive,0
10/4/2023,আপনি সবকিছু খেতে পারেন লেনদেন সত্যিই আশ্চর্যজনক এখানে।,positive,0
10/4/2023,"এটি একটি সমস্যা যেহেতু আমরা প্রায় 20 টাকায় একটি ডিশের জন্য দিয়েছি, এবং একটি সুস্বাদু স্বাদ পেতে 5 টি খাবারের অর্ডার দিতে হয়েছিল।",negative,1
10/4/2023,"এটি অবশ্যই একটি জায়গা যা সেরা অভিজ্ঞতা প্রদান করে, যদিও, রাস্তার পাশে হাঁটে এ-তালিকার মানুই উভয়ই ।",positive,0
10/4/2023,তারা যেমন প্রতারক ছিল ( ভাপে রাঁধাচারটি ছোট মাংসের চপ জন্য $8.95 ) এবং চেষ্টা করার যোগ্য না।,negative,1
10/4/2023,প্রথমে জায়গাটি খুঁজে পেতে এটি আমাদের কাছে দীর্ঘ সময় নেয়,negative,1
10/4/2023,সব পিজা মজার এবং এমনকি দামও ভাল!,positive,0
10/4/2023,"এটি খাদ্য এবং আবহ সম্পর্কে, এবং কিভাবে এটি ভয়ঙ্কর হবে শুধুমাত্র একটি নিষ্ক্রিয় ইঞ্জিন দাড়া আমরা কল্পনা করতে পারি ।",negative,1
10/4/2023,খাবার ভাল ছিল।,positive,0
10/4/2023,"আমরা আটলান্টিক এভিনিউ এবং চতুর্থ সড়কগুলির মধ্যে থাই রেস্তোরাঁর প্রতিটিতে যাই, এবং জয়া সবার সেরা।",positive,0
10/4/2023,"অবিলম্বে আমরা মূল্য পরিশোধ করার পর, ওয়েটার টাকা নিয়ে গেল এবং বলল, ঠিক আছে, আপনার এখানে থাকতে পারেন।",negative,1
10/4/2023,"ডাইনিং রুম শান্তভাবে মার্জিত কোন সঙ্গীতের চিৎকার ছিলনা ,কতটা স্বস্তিদায়ক",positive,0
10/4/2023,"অবশ্য স্বীকার করি, বিশাল আকারের মাছের টুকরার জায়গা এই প্লেটটিতে নেই (এবং আমার মতে ভগবান্) কিন্তু সহজ, মার্জিত সুশি নিউইয়র্ক বা মার্কিন যুক্তরাষ্ট্রের কোথাও কোন স্থানে নেই।",positive,0
10/4/2023,আমি একজন কঠিন রিদয় এর প্রেমিকা,positive,0
10/4/2023,"একবার আপনি নিয়মিত হয়ে গেলে, আপনাকে একজন হিসাবে গণ্য করা হয়।",positive,0
10/4/2023,সীফুড প্রেমীদের জন্য মেনুতে ব্যাপক বৈচিত্র্য আছে মনে হচ্ছে এবং তাদের প্রস্তুতি আকর্ষণীয় ছিল,positive,0
10/4/2023,প্রত্যেকেরই আপনার আচরণ ভালো লাগে যে আপনি পরিবারের অংশ ছিলেন।,positive,0
10/4/2023,শুরু করার জন্য শিমুল ব্রুসচেট্লা অবিশ্বাস্য ছিল এবং পাস্তা অসাধারণ ছিল।,positive,0
10/4/2023,পরিশোধ্য মেনুর সবটাই ভাল খাওয়া দ্বারা সীমাবদ্ধ।,neutral,2
10/4/2023,মেনুতে ওয়েবসাইটের মত কিছুই নেই।,negative,1
10/4/2023,"ভাল খাদ্য,ভাল পরিকল্পনা এবং চমৎকার পরিবেশনা।",positive,0
10/4/2023,"আমি একটি কৌতুকের ভৃত্যকে জিজ্ঞেস করলাম, একটি লোটাস পাতার চালে আবৃত এবং সে রাতে জবাব দিলো এবং শুধু দূরে গিয়েছিলা",negative,1
10/4/2023,এসইএ এত জনপ্রিয় হয়ে উঠেছে যে তারা তাদের মাথায় যেতে দিয়েছে।,negative,1
10/4/2023,আমরা একটি বুধবার রাতে গিয়েছিলাম এবং অবিলম্বে বসে ছিলাম।,positive,0
10/4/2023,এই শহরে চেন্নাই গার্ডেন আমার প্রিয় ভারতীয় রেস্টুরেন্ট।,positive,0
10/4/2023,"অপেক্ষমান কর্মচারীরা খুব বন্ধুত্বপূর্ণ, তারা মনে করেন যে আপনি একটি বন্ধুত্বপূর্ণ সামান্য ইউরোপীয় শহরে খাচছেন।",positive,0
10/4/2023,ওহ হ্যাঁ কখনও পশ্চিম দিকে তাদের বোনের রেস্টুরেন্ট শিল্পী ক্যাফেতে যেতে পারেন।,positive,0
10/4/2023,"এখানে তাদের সবই আছে - ভাল মূল্য, খাদ্য, এবং সেবা।",positive,0
10/4/2023,"খুব কাছাকাছি, কিন্তু যথেষ্ট ভাল না।",neutral,2
10/4/2023,এই মঙ্গলবার রাতে ছিল।,neutral,2
10/4/2023,গাড়ী ছাড়া যাওয়া কিছুটা ঝামেলার (যখন আমি ইনউইড এ বাস করতাম)।,negative,1
10/4/2023,"অত্যন্ত স্বাদের , এবং মেনু বিস্তৃত ছিল।",positive,0
10/4/2023,"খাবার চমৎকার ছিল, এই সেবাটি সৌজন্যপূর্ণ এবং ব্যক্তিগত ,এবং সেই পরিবেশ সম্পর্কে!",positive,0
10/4/2023,"এই জায়গাটির ভাল অভ্যন্তর আছে যা আমি ওয়বারের উত্তরপথের যে কোন স্থানে দেখেছি এবং আপনি যে কাউকে এখানে নিয়ে আসবেন, সেটি প্রভাবিত করবে।",positive,0
10/4/2023,খাদ্য সরবরাহ সারা বছর ধরে সামঞ্জস্যপূর্ণ ছিল এবং এটি আপনাকে কখনো নিচে নামাবে না ।,positive,0
10/4/2023,আমি সন্তুষ্টির জন্য বিভিন্ন সশিমী প্লেটের সন্ধান পেয়েছি - যা তাজা এবং সুস্বাদু।,positive,0
10/4/2023,"এবং আপনি আমার অধীনে কি পড়েছেন ভুলেযান, আবহাওয়া অন্যান্য দিনের থেকে খারাপ না।",neutral,2
10/4/2023,"আপনার সময়, বা অর্থ অপচয় করবেন না !!",negative,1
10/4/2023,"তারা গ্রাহকের স্বাস্থ্যের প্রতি বেশি মনোযোগী না, শুধু অর্থ উপার্জন করতে চায়",negative,1
10/4/2023,"আমরা আমাদের আলাপটি বহন করতে পারিনি কারণ আমরা ওয়েট্রেস এবং চাকরদের নিয়মিতভাবে বাধা দিয়েছিলাম এবং নির্দেশ দিয়েছি যে আমরা খুব বেশি সময় কাটিয়েছি - আশ্চর্যজনক, আমরা কেবল বসে ছিলাম।",negative,1
10/4/2023,কখনও কখনও আমি ভাল খাবার এবং ঠিকঠাক পরিষেবা পাই,positive,0
10/4/2023,"বট উত্তর দিবে, “লোকেশানটা বলবেন কি?”",neutral,2
10/4/2023,‘ডেমরা’,neutral,2
10/4/2023,এই ড্যাম স্মার্ট বট তার সার্ভারে থাকা ডেমরার সব ডোনারদের ইনবক্স করে দিবে; “অমুক লোকের ও-পজিটিভ ব্লাড লাগবে ডেমরার অমুক জায়গায়... এই হলো তার ফোন নম্বর”,neutral,2
10/4/2023,বটের কাজ শেষ,neutral,2
10/4/2023,"বাকিটা, একজন মানুষ হিসেবে আপনার কাজ",neutral,2
10/4/2023,দিতে চাইলে দিবেন (মানুষ হয়ে থাকলে)... না দিতে চাইলে দিবেন না (আপনি নিজেই এক্ষান রোবট হয়ে থাকলে),neutral,2
10/4/2023,না সিরিয়াসলি... এই উদ্যোগের পিছের কারণ একটাই... রক্ত চাওয়া এবং পাওয়ার মাঝে অন্তত কোনও গ্যাপ না থাক,neutral,2
10/4/2023,লাগছে না কোনও কল সেন্টার... লাগছে না ফেসবুকে ‘রক্ত চাই’ পোস্ট লিখে সবাইকে ইগ্নর করতে দেখা,neutral,2
10/4/2023,"যে মেসেঞ্জারে আমরা ২৪ ঘণ্টা কাটাই; এরকমই রক্ত-মাংসহীন একটা একাউন্ট বট, একাই ইনবক্সে কালকে আপনার প্রবলেম সল্ভ করে দিতে যথেষ্ট",neutral,2
10/4/2023,"তবে, আজকে আপনি দাতা হিসেবে না ইনপুট দিলে, কালকে আপনি গ্রহীতা হিসেবে ব্লাড নাও পেতে পারেন",neutral,2
10/4/2023,"কারণ, সবাই যদি আপনার মত ভেবে বসে থাকে? তখন???",neutral,2
10/4/2023,সো প্লীজ এই বটকে ইনবক্সে আপনার ব্লাডগ্রুপটা জানিয়ে রাখেন,neutral,2
10/4/2023,প্লীজ,neutral,2
10/4/2023,"বিশ্বাস রাখেন, রাশিয়ার বা আমেরিকার কেউ একদিন গর্ব করবে আমাদের নিয়ে... এই কারণে এভাবে রিকোয়েস্ট করছি না",neutral,2
10/4/2023,"রিকোয়েস্ট করছি শুধু, বাংলাদেশের এই জেনারেশান যে পৃথিবীর আর অন্য যে কোনো দেশের এই বয়সী জেনারেশানের থেকে বেশী দেশটাকে নিয়ে ভাবে, এটা স্টাব্লিশ করার জন্য",neutral,2
10/4/2023,প্লীজ ডোন্ট পুট মি ডাউন,neutral,2
10/4/2023,প্লীজ ডোন্ট পুট দিস জেনারেশান ডাউন,neutral,2
10/4/2023,বসন্ত-ভেলেন্টাইন-ভাষার মাস শেষ... এসে পড়েছে অগ্নিঝরা মার্চ... তারপর আসছে বৈশাখের মাস... তারপর শ্রমজীবীদের দাবী আদায়ে সোচ্চার ফকির আলমগিরের মে মাস... তারপর...,neutral,2
10/4/2023,মাস দিন বছর তো এভাবে গড়িয়ে যাবেই,neutral,2
10/4/2023,আমরাও যেন গড়াতে গড়াতে হলেও মানুষ হিসেবে দায়িত্বগুলো পালন করে যাই,neutral,2
10/4/2023,আর কোনও ট্রিক নেই,neutral,2
10/4/2023,আর কোনও উপায়ই নেই,neutral,2
10/4/2023,হুট করে একটা বাস পিছন থেকে এসে উড়িয়ে নিয়ে গেলেন আমার এক মামাকে,neutral,2
10/4/2023,তিনি ছিলেন নেভির কমান্ডার,neutral,2
10/4/2023,লেফটেন্যান্ট কমান্ডার জিলানিকে ক্যান্টনমেন্টের কেউ চিনেন না এরকম মানুষ খুব কম আছে,neutral,2
10/4/2023,এখন পর্যন্ত তিনি বেডে,neutral,2
10/4/2023,গত ২৩ বছর থেকে তিনি বেডে,neutral,2
10/4/2023,মামি তার বয়সের প্রায় অর্ধেকটা সময় জুড়েই আগলে রেখেছে সিম্পলী একটুও নড়তে-চড়তে বা একটা কথাও বলতে না পারা দেহটাকে,neutral,2
10/4/2023,একটা মুহূর্তর জন্যও তার পাশ থেকে নড়েনি,neutral,2
10/4/2023,যখন এক্সিডেন্টটা হয় তখন মামার একমাত্র মেয়ের বয়স ছিল ৭,neutral,2
10/4/2023,কয়েকদিন আগে ঘুমধাম করে বিয়ে হলো তার,neutral,2
11/4/2023,মামাকে ধরে হুইল চেয়ারে বসিয়ে বিয়ের অনুষ্ঠানে আনা হলো,neutral,2
11/4/2023,মেয়ে আর তার জামাই সালাম করলেন,neutral,2
11/4/2023,তিনি হাতটা পর্যন্ত তাদের মাথায় রেখে দোয়া করার মত অবস্থায় নেই,neutral,2
11/4/2023,উনার চোখটা ছাড়া কিছুই চলে না,neutral,2
11/4/2023,"২৩ বছর ধরে একটা প্রাণ, তার চোখের ভিতরে আটকে আছে",neutral,2
11/4/2023,"এই ২৩ বছর থেকে ফ্যামিলিতে উনার প্রসঙ্গ উঠলেই আমরা বলাবলি করি, “এই সব দুর্ঘটনার দায়ে দায়ী একটা চালকের ফাঁসি টাইপ একটা কঠিন শাস্তি হোক... দেখবেন সব চালক লাইনে এসে গেছে”",neutral,2
11/4/2023,"বলি মানে, নিজেকে বিশ্বাস দেই... মামার চোখকে সান্ত্বনা দেই",neutral,2
11/4/2023,হয়েছেও এরকম একটা রায় গত সপ্তাহে...,neutral,2
11/4/2023,চলচ্চিত্রকার তারেক মাসুদ ও সাংবাদিক মিশুক মুনীর নিহত হওয়ার ঘটনায় বাসচালক জামির হোসেনের যাবজ্জীবন কারাদন্ড হয়েছে,neutral,2
11/4/2023,"আর এর ফলে... এই রায়ের প্রতিবাদে, আজ থেকে পুরো দেশজুড়ে পরিবহণ ধর্মঘট ডেকে বসে আছে পরিবহণ সমিতি",neutral,2
11/4/2023,"একটু পরে এই পাগল ছেলে আমার, আমার বউয়ের আর আমার দুই মেয়ের রিটার্ন টিকেটসহ হোটেল রিজারভেশানের কাগজ পাঠিয়ে দিলো অফিসে",neutral,2
