Date,comment,category,level
2/3/2023,সবি এপ লিংক কেন ভাই!,negative,1
2/3/2023,বাসায় জানে?!,negative,1
2/3/2023,এসব দেশের কলঙ্ক।,negative,1
2/3/2023,রমজান মোবারক আপনি ও আপনার পরিবারের সবাইকে। আমাদের মাননীয় প্রধানমন্ত্রীর যথেষ্ট সদিচ্ছা ও সৎ চিন্তা আছে কিন্তু চাটার গোষ্টি এহেন মহামারির মধ্যেও চাটার গুষ্ঠি ত্রান আত্বসাত করছে যদিও সংখ্যাটা খুবই কম। একটু ডিজিটাল পদ্ধতি অবলম্বন করলে হয়তো আরো স্বচ্চ হইত। ভারতের রেশনিং ব্যাবস্হার মত আইডি কার্ড আর ফিংগারপ্রিন্টের মাধ্যমে দিলে প্রকৃত গ্রহিতা পেত।এই মহামারি সহজেই যাবে বলে মনে হচ্ছেনা তাই দীর্ঘ্যমেয়াদি চিন্তা করা দরকার।,negative,1
2/3/2023,"ফালতু নিউজ, সাফা , মিথিলা কে কি করছে তা নিয়ে যা করছেন বিরক্ত চরম শুনাত পৌছে গেছে",negative,1
2/3/2023,একই দিনে তার মুক্তি ..জাতির মুক্তি গনতনতের মুক্তি সাধীনতার মুক্তি .,negative,1
2/3/2023,কামাল সাহেবের সাথে থাকলে উনারা ও বাতিল মালে পরিনত হবেন,negative,1
2/3/2023,যখন ঠেলা খাবি তখন বুঝবি জানোয়ার।,negative,1
2/3/2023,মাশাল্লাহ আলহামদুলিল্লাহ,negative,1
2/3/2023,ভুল করে থাকি মানিকি ?ওকে আপনি আল্লাহ এবং পরকাল কে বিশ্বাস করেন কি করেন নাহ আপনার বেপার .যদি আপনি নিজেকে মুসলান মনে করে থাকেন তো আপনাকে অবশ্যই আল্লাহ এবং পরকাল দুইটা ই বিশ্বাস করতে হবে .আর যদি না করেন আমরা ধরে নিবো আপনি হয় নাস্তিক আর না হয় অন্য ধর্মের .দয়া করে ধর্ম আর হাদিস নিয়ে খেলা করবেননা আর মন গড়া কিছু মিডিয়া তে বলে ইসলাম কে কুলুষিত করবেন নাহ .আল্লাহ এর ওয়াস্তে আপনার এবং আপনার মত সবার কাছে হাত জোর রিকুয়েস্ট রইলো .আল্লাহ আমাদের হেদায়েত নাসিব করুক .আমীন,negative,1
2/3/2023,গাঁয়ে মানে না কিন্তু উনি (ডঃকামাল) মোড়ল সাজে,negative,1
2/3/2023,এই সময়ে আপনার মত একজন ভাল মানুষ এর প্রয়োজন ছিল ।,negative,1
2/3/2023,আজব সব আবাল পাবলিকের জন্য হিরো আলম,negative,1
2/3/2023,"মানুষের ঈমান নষ্ট হলে যা হয় আর কি, অসামাজিক ভাবে বেড়ে উঠা ছেলে মেয়েরা বলতে পারে এবং সেভাবে চলে ওরা।ওদের কারনে সমাজ আজ বিপদগামি..",negative,1
2/3/2023,ইন্না লিল্লাহি ওয়া ইন্না ইলাহী রাজিউন l,negative,1
2/3/2023,"ভাই অাপনার ফেইসটা কি করোনা ভাইরাসের চিহ্ন, অাবুল খানের ছবিটা না দিয়ে করোনার ছবিটা দিতেন অনেক ভাল হতো।",negative,1
2/3/2023,সাদী শরীফ উদ্দিন,negative,1
2/3/2023,ধর্ম বিশ্বাস করা না করা কারো ব্যক্তিগত বিষয় - মানলাম। কিন্তু নাস্তিক হয়েও ধর্মীয় নাম ধারণ করে সমাজ এবং ধর্মের সাথে প্রতারণা তাও কি ব্যক্তিগত বিষয় ???,negative,1
2/3/2023,খবর পাইলাম আপনি নাকি জনি সিন্স এর জাস্ট ফ্রেন্ড ?,negative,1
2/3/2023,দালালি শুরু করলেন। যেখানে আজ সময় টিভির দুপুর ২ টার নিউজে একটা রিপোর্ট দেখলাম স্বয়ং ডাক্টার রা ক্লেইম করছে এগুলার মান ভাল না। ঢাকার বাহিরে কেউ পাচ্ছে না। সেখানে তুমি আমেরিকায় গিয়ে এডভাইস মার??? দেশে যে কিছু নাই এটা তুমিও ভাল জান এজন্য ভাগছ দেশ থেকে। কইলজায় দম থাকলে দ্যাশে থাকতা,negative,1
2/3/2023,বাংলাদেশী মিয়া খলিফা,negative,1
2/3/2023,"তোর পুরা পরিবারকে পাটক্ষেতে নিয়া **দিশাউয়‍্যা কবির, মুরগি কবির",negative,1
2/3/2023,শেখ হাসিনা সবার চেয়ে আলাদা। নোবেল পাওয়া একমাত্র মিডনাইট হযরত। যিনি অন্যদেশের প্রধানমন্ত্রীর বাডীতে বুয়ার কাজ করেছেন।,negative,1
2/3/2023,কমেন্ট করা জানোয়ার দের বলছি: তোদের যদি তাদের ভালো না লাগে ফলো কেন করছিস. আনলাইক করে দে. লাইক দিয়ে রেখে এভাবে বিশ কেন চড়াচ্ছিস শুওরের চোদারা.,negative,1
2/3/2023,ইবলিশের বাচ্চা বাহির হ আমাদের দেশ থেকে না হলে জুতার মালা পরাইয়া তসলিমা নাসরিনের মতো কাহিনি হবে আবার,negative,1
2/3/2023,এইসব অসভ্য বেশ্যারা তামসা পাইছে ।,negative,1
2/3/2023,"ব্রেকিং নিউজ, সবার জন্য দারুন খবর, ফেইসবুকের অলস সময়কে কাজে লাগান মাত্র ২ মিনিটে আয় করুন ৫০০ টাকা নাম মাত্র কিছু কাজ করেই আপনি পেতে পারেন ৫০০ টাকা মোবাইল রিচার্জ যেকোন সিমে। বিশ্বাস না হলেলিংকটিতে প্রবেশ করেই দেখুন এবং নির্দেশ মত কাজ করুন । আমি নিজে এইমাত্র ২০০ টাকা পেলাম । এটি পে-পাল ও ফেইসবুক অনুমোদিত।",negative,1
2/3/2023,"আপনারা আবার আরেক কাঠি সরেস!! গালাগালী ঠিক না,উচিত না,এবং পছন্দ ও করিনা,কিন্তু যে ব্যাপারটা নিয়ে ক্যাচাল টা বাজছে সে ব্যাপারে সাফা কিছুই বললো না ক্লিয়ার করলো না। আর এমন ভাবে বিচার দিলো আল্লাহর কাছে যেন আল্লাহ উনার একার। অনেকেই অহেতুক গালাগালি করেছে,নোংরা কথা বলেছে তাদের পক্ষে আমি কিছু বলছিনা কিন্তু সাফা তার দিকে থেকে ব্যাপারটা কি ক্লিয়ার করেছে?? যার যার ব্যাক্তিগত পছন্দ অপছন্দ তার তার কাছেই রাখা উচিত,সেগুলো সবার সামনে বলার কি দরকার। আর যে ছাগল এই প্রশ্ন করছে ওরেই পিডানো দরকার, জায়গা বুঝেনা বেজায়গায় প্রশ্ন করে। এররাই সাকিবের বউয়ের ছবিতে জ্ঞ্যান মুলক হাদিস পোস্ট করে। আর আপনারা এগিয়ে চলো আপনারা আসলে আসল হিপোক্রেট। কথাটা কেন বললাম,বিবেক থাকলে বুঝে নিয়েন।",negative,1
2/3/2023,শুভ জন্মদিন আমার বাংলাদেশ। জয় বাংলা।,negative,1
2/3/2023,অগ্রিম অভিনন্দন,negative,1
2/3/2023,"আপনি তো ফাসিক, নাস্তিক হয়ে গেলেন।ইসলামের ১টি স্তম্ভ আপনি তো অস্বীকার করেছেন। আবার প্রশ্ন কর্তাকে হেয় করে বলেছেন এটা কোন প্রশ্ন হলো। আপনি কালেমা পড়ে মুসলমান হোন। আপনি তওবা করে মসজিদের কোন হুজুরের কাছে কালেমা পড়ে মুসলিম হোন।",positive,0
2/3/2023,ফকিন্নি আজ থেকে তর নাটক দেখা বাদ দিলাম।,positive,0
2/3/2023,পুরনো মদ নতুন মোড়কে,positive,0
2/3/2023,ওতো বয়ান দিতে আসে নাই ও আসছে ওর আঁকাবাঁকা দাঁত গুলো দেখাতে ফাজিল কোথাকার,positive,0
2/3/2023,তোর মত মূর্খ্য জানোয়ারের কাছ থেকে এর বেশি চিন্তা করা ভুল। এই জানোয়ার আমার তো মনে হয় তোর যে জন্ম পরিচয় আছে সেটাই মনে হয় তুই বিশ্বাস করো না। কারন তোরে যারা জন্ম দিছে তাদের কি তোর জন্মের সময় দেখছিস দেখিস নাই তাহলে তোর কথা অনুযায়ী তোর কোনো জন্ম পরিচয় নাই...তুই একটা জারজ তাই না?,positive,0
2/3/2023,তাহলে মা বাবা কে বিশ্বাস করো?,neutral,2
2/3/2023,"আমার ধারণা নাস্তিকতা তুলনা মুলক ধনী ও কিছুটা মেধাবী তরুণদের একটি একটি হাল ফ্যাশন।হয়তো তারা কোনো একটা কাঙ্খিত কিছু না পেয়ে মন খারাপ করে স্রষ্টা বিরোধী হয়েছেনঅথবা সামর্থানুযায়ী ভোগের ক্ষেত্রে স্থানীয় ধর্মীয় বাধা পেয়ে তা থেকে দূরে থাকার উদ্দেশ্য নাস্তিকতা প্রকাশ করেছেন।তবে আমি মনে করি চিন্তার কোনো কারণ নেই, এরা যখন এমন কোনো বিপদে পরবে যার সমাধান তাদের ধারন ক্ষমতার বাইরে, তখনই তারা আবার স্রষ্টার শক্তি স্বীকার করে ধর্মে ফিরে আসবে। কেবল কিছু দিনের অপেক্ষা আর কি।",neutral,2
2/3/2023,"ফেসবুক ধার্মিকরা গালাগাল দিয়ে ঈমানি দায়িত্ব পালন করেন! এভাবেই তারা বেহেস্তে যাবে! সাফা, আফা কারো ব্যক্তিগত বিশ্বাস অবিশ্বাস দিয়ে--- নিজের ইমান জাস্টিফাই করার সুযোগ নাই! অবশ্য ফেসবুক ধার্মিকদের এত কিছু বুঝার আগ্রহও নাই!",neutral,2
2/3/2023,একদম ঠিক কথা এমন লোকজন এফডিসি তে থাকলে চলচিত্রের উন্নতি হবে কি করে। কথার সাইজ কি এক একটার ফালতু,neutral,2
2/3/2023,উফ!!,neutral,2
2/3/2023,নগ্ন ও মনে হচ্ছে না এরা খুলে দিলেও যা এমনিতেই তা কতা কন ঠিক কিনা,neutral,2
2/3/2023,মিথিলা তোমার বাবা কেমন আছেতোমার বাবা নানা হবে কখন,neutral,2
2/3/2023,মিডিয়া জগতের একমাত্র আপনি পড়শী এবং আরুফিন রুমিকে দেখলেই নিজের আপন মনে হয়,neutral,2
2/3/2023,মহান আল্লাহ তাকে জান্নাতবাসী করুক আমিন,neutral,2
2/3/2023,ধন্যবাদ বস এ জেন স্বপ্নের মত আল্লাহ আপনার মঙ্গল করুন,neutral,2
2/3/2023,কমফু পাণ্ডা হচ্ছে টিভিতে আপা,neutral,2
2/3/2023,ভালবাসার আরেক নাম মাশরাফি বিন মুর্তজা,neutral,2
2/3/2023,"মাশাল্লাহ, সুবহানআল্লাহ",neutral,2
2/3/2023,আমি এখন ও সেই লিংকের জন্য ওয়েট করি।,neutral,2
2/3/2023,"সাফার কবিরের উদ্দেশ্যে--""আপনি কি আপনার মা-বাবাকে যৌণ সঙ্গম করতে দেখেছেন?না দেখে কিভাবে উনাদেরকে মা বাবা মেনে নিচ্ছেন??আপনার মা কে জিজ্ঞাস করে নিয়েন যাকে আপনি বাবা ডাকছেন উনি আপনার আসল বাবা কিনা,নাকি অন্য কেউ আছে??কারণ আপনিতো না দেখে কিছু বিশ্বাস করেন নাহ।",neutral,2
2/3/2023,তুই একটা নাস্তিক দূরে গিয়া মর।তোর কথা কেউ শুনবে না ছেচড়া একটা,neutral,2
2/3/2023,তোমার শুধু জানালা না সব কিছু খোলা থাকে।,neutral,2
2/3/2023,আসলে পোস্টকারী এটা দ্বারা কি বুঝাতে চেয়েছিলেন। এখানে স্বামী স্ত্রীর ভিতর কথোপকথন শুনা যাচ্ছে। খারাপ কিছু তো হচ্ছে না। এবং তাদের কথার ভিতর অশালীন কিছুও ছিল না।,neutral,2
2/3/2023,জায়েদ খাঁনকে চিনি ওরে নিয়ে বানানো ট্রলের জন্য এছাড়া এই বেয়াদবকে কখনোই হয়ত চেনা হতো না জায়েদ খাঁন হলো হিজরাআর হিরো আলম হলো বুদ্ধীমান জোকার।,neutral,2
2/3/2023,নতুন কারো অপেক্ষায়,neutral,2
2/3/2023,কুরআন অবমাননাকারী তোর বিচার হবেই। আমরা জানি কুত্তার বাচ্চা কুত্তাই হয়।,neutral,2
2/3/2023,এইখানে যারা গালাগালি করবে এইগুলা হল আসল জানোয়ার!,neutral,2
2/3/2023,"নিশ্চই আল্লাহ সবার মনের অবস্থার কথা জানেন। সুতরাং পালাবার কোন অবকাশ নাই। আমরা আমাদের ভুলগুলো সুধরে নেই আমাদের নেক আমল দ্বারা। নিশ্চই আল্লাহ সবকিছু যানেন,,সবকিছুই বুঝেন।তিনি পরাক্রমশালী প্রজ্ঞাময়।",neutral,2
2/3/2023,স্যার যদি কিছু মনে না করেন আমি আপনাকে ফ্রিতে ইংলিশ শিখাতে চাই। এটা আমার পক্ষ থেকে আপনার প্রতি ভালবাসা ও শ্রদ্ধা।,neutral,2
2/3/2023,কাক্কু আমার সেলামি কোই?,neutral,2
2/3/2023,"বিজ্ঞানী নিউটন বলেছেন, সকল পরীক্ষা নিরীক্ষা ও আবিষ্কারের পরও এর পিছনে এক অদৃশ্য শক্তির অস্তিত্ব পরিলক্ষিত হয়, এ অদৃশ্য শক্তিই যদি ঈশ্বর হয়ে থাকে তবে বিজ্ঞানই নাস্তিকতা কে অচল করে দেয়.",neutral,2
2/3/2023,"ভাই রে ভাই, এই শিশির কিভাবে 2 দিনের মধ্যে শুকায় যায়",neutral,2
2/3/2023,"জয় বাংলা, জয় বঙ্গবন্ধু",neutral,2
2/3/2023,এই হিরো আলম খানকির পোলাদের জন্য বাংলা ছবির খারাপ অবস্থা,neutral,2
2/3/2023,খানকির ছাওয়াল হিরো আলম খাইছি তোরে যাবি কই,neutral,2
2/3/2023,মাগির পোলা কি শুরু করলি,neutral,2
2/3/2023,আগুনের মধ্যে ঘি ঢাললেন অপদার্থ মহিলা।,neutral,2
2/3/2023,"ওর বাপ মুরগি কবির, ওর মা দুখী কবির, জাতীয় নাস্তিক শুধু নাস্তিক নয় ইসলাম বিদ্বেষী ইন্ডিয়া এবং হিন্দুদের দালাল, কিভাবে ওদের কাছ থেকে ভালো কিছু আশা করা যায়?",neutral,2
2/3/2023,‌চো‌রের মার বড় গলা !! বাহ্ চমৎকার ! এ মাগী অাবার পা‌পের ব্যাক্ষা দেয় !! সব সরকা‌রের অাস্কারা,neutral,2
2/3/2023,ধন্যবাদ বাংলাদেশ সরকার,neutral,2
2/3/2023,আমি বুঝিনা... যারা গালিগালাজ করছে তারা কি পরকালের বিশ্বাস আছে!!! গালিগালাজ করে লাভ টা হচ্ছে কি! গালিগালাজ করে নিজের আমলনামা তে পাপ ভারী না করে আল্লাহ্‌ এর কাছে হেদায়েত এর জন্য দোয়া করতে পারেন..!,neutral,2
2/3/2023,তোর হুগায় দিমু আগুন খানকি মাগী,neutral,2
2/3/2023,আমার একজন আছে বিউটিফুল মানুষ। সেটা যার তার কমেন্ট বক্সে দিয়ে নষ্ট করতে চাই না।,neutral,2
2/3/2023,একটা স্ত্রী লিঙ্গের ছাগলও আছে,neutral,2
2/3/2023,"হুম অনেক টা এগিয়েছেন অশ্লীল পোষাক, মেকাপ করা বুক ও নাভি দেখিয়ে। এখোন শুধু ভিডিও বের হলেই সানি লিওন,মিয়া খলিফাদের লিস্টে থাকতে পারবেন",neutral,2
2/3/2023,"কেউ পরকালে বিশ্বাস করলো, কি করলোনা, সেটা তার একান্ত ব্যক্তিগত বিষয় এবং স্বাধীনতা! কেউ ধর্মে বিশ্বাস করলো কি করলো না, এটা নিয়ে অন্যের মাথা ব্যথা থাকার কথা না! এটা নিয়ে কারো মাথায় বাজও পড়ার কথা না।ও দোজখে গেলে যাবে! তাতে অন্য লোক তাকে নিয়ে কেন সমালোচনা করবে??!! তার ভালমন্দ চিন্তা সে করবে অথবা তার বাবা-মা! এটা নিয়ে অন্যের মাথা গরমের কারণ কি?! আর যারা এই ব্যপারে কুরুচিপূর্ণ কথা বলে,অবশ্যই তাদের মানুষিক সমস্যা আছে! পরের ভালো এতই যদি চিন্তা করেন,পরের কথা চিন্তা করে এতোটাই যদি কষ্ট পান,তাহলে দয়া করে যেকোন ফুট ওভার ব্রীজের ওপর বা রাস্তার ধারে যান,সেখানে অনেক অসহায় বিকলাঙ্গ মানুষ আছে, তাদেরকে নিজের বাসায় নিয়ে যান,খাওয়ান,পরান! আল্লাহ খুশী হবেন।কারণ অসহায়কে সাহায্য করা নিসন্দেহে ভাল কাজ,এর জন্য আল্লাহ আপনাকে জান্নাত দিবেন ইনশাআল্লাহ! যারা পরকাল বিশ্বাস করে না,তাদেরকে কুরুচিপূর্ণ কথা বলে,নিজের পরকাল নষ্ট করছেন কেন? নিজের বিশ্বাস অনুযায়ী কাজ করেন,অন্যের বিশ্বাসের উপর হস্তক্ষেপ করবেন না। পরকালের কথা ভেবে ইহকালের শান্তি হারাম করছেন কেন?! পরকালে তারাই ভাল থাকবে,যারা ইহকালে ভাল কাজ করেছেন",neutral,2
2/3/2023,"ধর্ম বিশ্বাস জিনিসটা, একটা অন্ধ বিশ্বাস! এটার কোন প্রমাণ নেই বা থাকে না।তবে আমরা যে ফ্যামিলিতে জন্মাই,সেই ফ্যামিলির ধর্মের অনুসারী হই।তবে কেউ সেটা মনে প্রাণে বিশ্বাস করবে এমনটা নয়! কারণ এই বিশ্বাস জিনিসটা কেউ চিন্তা করে করতে চায় আবার কেউ অন্ধ ভাবে করে,আবার কেউ করে না।এটা প্রত্যেকের একান্ত ব্যক্তিগত ব্যপার।এতে কারো কোন ক্ষতি বা সমস্যা হওয়ার কথা না!তবে কারো কায্যক্রম যদি অন্য কোন মানুষের ক্ষতি হয়,তবে তা নিয়ে তাকে বলা যেতে পারে।ধর্ম জিনিসটা বিশ্বাসের,এটা চাপায়ে দেওয়ার জিনিস না। তাই এ ব্যপারের কারো সমালোচনা করা উচিৎ না। ধর্ম মানুষের কর্মকে নিয়ন্ত্রণ করে।তাই বুঝতে হবে, যে ভাল কাজ,ভাল আচরণ করে,সে আসলেই ধার্মিক।আর যার কাজকর্ম খারাপ, যার আচরণ খারাপ, যে অন্যের ব্যপারে কুরুচিপূর্ণ কথা বলে,সে আসলে ধার্মিক নয়,সে বকধার্মিক!! সে আসলে ধর্মের লেবাসে আস্ত একটা শয়তান!! তাই কেউ কারো বিশ্বাসে আঘাত না করে,নিজের বিশ্বাস নিয়ে বাচুন এবং মানুষের জন্য যা ভাল,সেই কাজে নিজেকে ব্যস্ত রাখুন।অলস থাকবেন না,কারন অলস মস্তিষ্কে শয়তান ভর করে।মানুষের বদনাম করার চেয়ে সুনাম করুন।",neutral,2
2/3/2023,কমেন্ট পড়তে এসে মনে হলো পাবলিক সাফা কবির কে সুইদা কুমড়ের মাজার হার্ডি অর্ধেক ভেঙ্গে পেলেছে->বাকি যেতুটুক ভাঙ্গা বাকি আছে ওই টুক আমি ভাঙ্গতে চাই প্রসুর ঠাপ হবে বেইবি প্রসুর ঠাপ,neutral,2
2/3/2023,"একজন অভিনেত্রী একটা কথা বলেছেন ,তার বিশ্বাস নিয়ে আর তার জন্যে আমাদের এত মাথা ব্যথা? কেন রে বাপু? তোমাদের ফেবু কমেন্টস কি তার বিশ্বাস ভাঙতে পারবে? সে নাস্তিক এটা পরিষ্কার অনেক আগে থেকেই, আপনাদের কি মনে হয় তার এই পোষ্ট কি তার অণূতপ্ততা থেকে দেওয়া ? যদি তাই মনে করেন, তাহলে আপনারা বোকার স্বর্গে বাস করছেন, এই পোস্ট শুধুমাত্র তার অভিনয়, আপনারা লাফালাফি শুরু করেছেন , এই নাস্তিক পরিবার আড়ালে বসে হাসছে! আমাদের বর্তমান সমাজ রীতিমত এদের হাতে বন্ধী, এদের কে দামী গাড়ি, বিশাল বাড়িতে থাকার পথ কিন্তু আমরাই করে দিয়েছি, আমাদের কারণেই এরা চেলিব্রেটি হয়েছে, মুল কথা হচ্ছে আজকে এই নাস্তিক নিয়ে আপনারা যতই লিখা লেখি করেন , তাতে তাদের ক্ষতি কিছু হচ্ছে না, ধর্মপ্রান মানুষের অনুভূতিতে আঘাত করে সে তার প্রচারণার কাজ টা আপনাদের দিয়ে করিয়ে নিচ্ছে, বুদ্ধিমানের জন্য ইশারাই যথেষ্ট ,",neutral,2
2/3/2023,"দু'মুঠো না খেতে পেয়ে আত্মহত্যা করল মা এবং ছেলে ‌= লকডাউন সারা জীবন এর মনে রাখার মতো একটা স্মৃতি""""",neutral,2
2/3/2023,শেখ হাসিনার ছালাম নিন নৌকা মার্কায় ভোট দিন,neutral,2
2/3/2023,তোমার এ গানটি আমি বারবার শুনি।,neutral,2
2/3/2023,তুমি দুবাই ঘরোয়া কোন আমন্তনে আসব।,neutral,2
2/3/2023,"খাবারে ফরমালিন বিষ!এরপরও দক্ষিণ এশিয়ার সবচেয়ে ব্যয়বহুল দেশ আমার বাংলাদেশ!চিকিৎসা, শিক্ষা, প্রযুক্তি: সবকিছুতে নড়বড়ে অবস্থা।একটি ""হাওয়া ভবন""-এর রাহুগ্রাস থেকে রক্ষা পেয়ে এখন শতশত হাজার হাজার ""খাওয়া ভবন"" খপ্পরে।লোভ, হিংসা, অনাচার, দূর্নীতিতে জর্জরিত হয়ে মিথ্যে শান্তি বাতাশে এখন বিষাক্ত ভাইরাস এর ছোবল।কে বাঁচাবে এই জাতিকে!ভরসা রাখার মানুষেরাও এখন জবরদস্তির দখলে।তাহলে কে বাঁচাবে! কে!",neutral,2
2/3/2023,জাযাকাললাহ হুজুর,neutral,2
2/3/2023,"ভাইরা গালাগালি না কোইরা ভদ্রভাবে বাশ দেন।এভাবে পচাইলে আর গালাগালি করে নিজেদের ধর্ম এর ভালো কি পরিচয় দিচ্ছি?আখিরাত সে বিশ্বাস করে না তাকে বুঝান ভালোভাবে কিন্তু গালাগালি করে নিজেরাইতো পাপের বোঝা বাড়াচ্ছি।আপা ভালো হোন,আপনি সেলিব্রটি আর তাদের কথা বলতে হয় বুঝে শুনে।আপনারা তো আবার ডিজিটাল সেলিব্রেটি এবং অতি আধুনিক এত আধুনিক হোইয়েন না যে ধংস হয়ে যান",neutral,2
2/3/2023,পাডারফো পাডারা এই কথাটা একজন ভালোমানুষ দ্বারা বল্লেই পারতা!,neutral,2
2/3/2023,ওপর জন্মের ঠিক নাই,neutral,2
2/3/2023,"আল্লাহ প্রিয় ভাই কে শহীদ হিসাবে কবুল করে জান্নাতুল ফেরদাউস দান করুন, আমিন।",neutral,2
2/3/2023,সাব্বাশ সাফা কবির,neutral,2
2/3/2023,নাস্তিককে গালিগালাজ করলে অশেষ নেকী আর বেহেস্ত কনফার্ম।-জনৈক মোল্লা,neutral,2
2/3/2023,ধন্যবাদ জনাব হিরো আলম আপনার এই সাহসি বক্তব্য দেওয়ার জন্য। এইসব অশিক্ষিত ও অপদার্থ গুলার জন্য আজকে চলচিত্রের এই অবস্থা।,neutral,2
2/3/2023,ভাই আপনার সঠিক সুন্দর আলোচনার জন্য অনেক অনেক ধন্যবাদ।,neutral,2
2/3/2023,"আপনি ও আপনার পরিবারের সকলকে পবিত্র ঈদের শুভেচ্ছা. সকলেই ঘরে থাকুন,নিরাপদ থাকুন.",neutral,2
2/3/2023,নাস্তিকরা এখন আমাদের জ্ঞান দেয় নাস্তিকের গালে জুতা মারি তার সাথে আবাল সাংবাদিক কে,neutral,2
2/3/2023,আল্লাহ নিয়ম ভালো মানুষ গুলো আল্লাহ দুনিয়া থেকে দুরুত তুলে নিয়ে যায় আর পাপি কে তার পাপ আরো গাড়ো করার জন্য রেখে দেন,neutral,2
2/3/2023,আল্লাহ আজাবে পুরা পৃথিবীর মানুষ কাঁদে আর তোদের বেশ্যা গিরিতে মেতে আছোত এখন রমজান মাস তোদের বেহায়া পোনা দেখে মনে তোদের জন্ম কোন পতিতালয়ে,neutral,2
2/3/2023,"অনন্ত জলিল মানবিক 'নায়ক', ওনার সাথে কাউকে তুলনা করা বোকামি।",neutral,2
2/3/2023,"আপনি তো আল্লাহতে বিশ্বাসই করেন না, তাহলে আবার আল্লাহর কাছে বিচার দিচ্ছেন কেন?আপনি এভাবে বলছেন ""আমি যদি কোন ভুল করে থাকি""কেন? আপনি কি সন্দিহান যে আপনার ঐ কাজটা ভুল ছিল কি না? আপনার বলা উচিত ছিল, ""আমি যে জঘন্য ভুল করেছি......""আপনার এ ক্ষমা চাওয়াটা প্রকৃত চাওয়া নয়, আপনি জাস্ট ফেইম হারানোর ভয়ে এই ক্ষমা চাচ্ছেন।আল্লাহ্ হিদায়াতের মালিক।",neutral,2
2/3/2023,বেয়াদব জাহান্নামী নারী!!,neutral,2
2/3/2023,মিথিলার বোন,neutral,2
2/3/2023,"তাকে জিজ্ঞেস করা দরকার।সে আসলো কি ভাবে,সে ত দেখেনাই।",neutral,2
2/3/2023,শুভেচ্ছা তরুনদের অংকার সজীব ভাই,neutral,2
2/3/2023,লজ্জা থাকলে ফেসবুক ছেরে চলে জেতো,neutral,2
2/3/2023,তোর বউর কালা ভোদা বাইনচুদ,neutral,2
2/3/2023,দেশাদ্রোহী কাজ করে শুধুমাত্র বহিষ্কার??,neutral,2
2/3/2023,ইউরোপ থেকে মহান বিজয় দিবসের শুভেচ্ছা,neutral,2
2/3/2023,গাজাখুরি মন্তব্য,neutral,2
2/3/2023,আল্লাহ তাকে হেদায়েত দিন,neutral,2
2/3/2023,ময়দা মাকো রে?,neutral,2
2/3/2023,গণতন্ত্রের বিজয় হোক।,neutral,2
4/3/2023,"ইস্রাইলের দালাল, ইহুদী",neutral,2
4/3/2023,"শালার টুকাই ,",neutral,2
4/3/2023,"কেউ ধর্য্য হারা হইয়েন না,উনি আমাদের ধর্য্যের পরিক্ষা নিচ্ছে",neutral,2
4/3/2023,"হিরু আলম তুমি হলে রিয়েল হিরো, অনেক অনেক দোআ ও শুভ কামনা রইলো তোমার জন্য। এগিয়ে যাও",neutral,2
4/3/2023,সেন্ডেল দিয়ে মেরে মুখ ফাটিয়ে দেয়া দরকার,neutral,2
4/3/2023,ঈদ মোবারক .. ঈদ মোবারক,neutral,2
4/3/2023,প্রশ্ন: সাফা আপু তুমি যাকে বাবা বল সে কি তোমার জন্ম দিয়েছে এটা কি তুমি বিশ্বাস করো?উত্তর: সাফা না আমি বিশ্বাস করি না যা দেখি না তা বিশ্বাস করি না। তাই আমি সাফা বলছি আমি একটা জারজ সন্তান।,neutral,2
4/3/2023,বলেন আল্লাহ্ র জমিন। মানুষের নয়,neutral,2
4/3/2023,ঘটনা ঠিক হলে ওর পাছার ভিতর আইকাওলা বাঁশ দিয়ে গুলিসথানের চার মাথায় রাখা উচিত,neutral,2
4/3/2023,চিকিৎসক-নার্স-কর্মীদের সুরক্ষা উপকরণ সরবরাহের নির্দেশ দিচ্ছে হাইকোর্ট।দোকান-মার্কেট বন্ধের ঘোষনা দিচ্ছে দোকান মালিক সমিতি।চিকিৎসক-নার্স-কর্মীদের সুরক্ষা উপকরণ দিচ্ছে বুয়েট।টেস্টিং কিট দিচ্ছে চীনের ‘আলীবাবা’।তাহলে সরকার করছেটা কি?,neutral,2
4/3/2023,"শেখ হাসিনা'র জন্য, বাংলাদেশ ধন্য।জয় বাংলা, জয় বঙ্গবন্ধু।",neutral,2
4/3/2023,বাংলাদেশ আওয়ামী লীগ গণমানুষের দল সংকট কালীন সময়ে অতীতের মতো আবারো মানুষের পাশে দাঁড়িয়েছে।,neutral,2
4/3/2023,ও তো জম্মগর্তই নাস্তিক,neutral,2
4/3/2023,সোফা,neutral,2
4/3/2023,তারেক যার মহামান্য নেতা।,neutral,2
4/3/2023,"নিজের হীন সার্থ উদ্ধার করতে এখন সুন্দর করে প্রধানমন্ত্রী কে আইডল বানিয়ে দিলেন, এর মানে কি??",positive,0
4/3/2023,মাফ ছাড়া যে তোর কিছুই নাই শয়তান ? আমি জানিনা তোর পিতামাতা আসলে কে ? তোরে যদি তোর ১৪ গুষ্টি নামাজ পড়ে তোর তো এমন কথা মুখ দিয়ে বের হবার কথা নয় ?,positive,0
4/3/2023,বর্ণবৈষম্য সর্বত্র!,positive,0
