Text,Label
বউদি ৩ এপিসড কবে বানাবে,0
আরে ভাই ফুল গান কবে আসবে,0
বৌদির নাভি টা সেই হট,2
এমন বৌদির জুরি মেলা ভার...! তবে গান টা ফুল হলে ভাল হতো,0
এই রকম বৌদি আমার লাগবে,0
"কি যে ভিগার মাথা নষ্ট, মামারা",2
"এইটা আসলে কী ছিল,মিউজিক ভিডিও না কী, পর্ণ...??? দয়া করে একটু জানাবেন প্লিজ....?",2
যত সব লুচ্চামি।,2
নষ্টামির একটা সীমা থাকা উচিত,2
এক মাসের জন্য কোন প্রাইম থাকতো ভালো হতো হইচই অ্যাপে ।,0
পুরো সিরিজ টি দেবেন দয়া করে,0
ছবিটি পুরা দেন ভাই ️️️,0
এসব না বানিয়ে একবারে পর্ন ভিডিও বানাতো .. ঐ টুকু আর বাকি রেখে লাভ কি .. বাঙালি সংস্কৃতি আজ কোথায় গিয়ে দাঁড়িয়েছে,2
এক মাসের জন্য কোন প্রাইম থাকতো ভালো হতো হইচই অ্যাপে ।,0
"সিনেমা জগতে নাম করতে কি কি না খেল দেখাতে হয়, এমন কি নিজের শরীর ও ইজ্জত, সম্মান যে অন্যের বিছানায় বির্ষরজন করতে হয় তা আজকে ভালোমতো জানলাম। 
Bengali prone video and all artist is come out of sonargachi",2
ভালোই বোঝা যায় স্টার জলসা আর জি বাংলার সিরিয়ালের নায়িকাদের না খেয়ে অভিনয়তে ঢুকাই না,2
এবার থেকে কারো বাসর রাতে কোনো ছেলে আর মেয়ে যদি একা থাকে তাহলে বুঝে নিও তারা কি কারনে একা থাকতে চেয়েছিল।,2
আল্লাহ এদের হেদায়েত দিন।,0
প্রতি বার দেখা যায় কি ভাবে দেখতে চাই ।,0
এইসব থার্ড ক্লাস মুভিগুলো সমাজের ছেলে মেয়েদের শেষ করে দিচ্ছে,2
না দেখলে বুঝতে পারতাম না।এবার সত্যি ভাবছি হৈচৈ এর সাবস্ক্রিপশনটা নিয়ে নেবো :),1
"মনকে পরিষ্কার এবং উজ্জ্বল রাখা জরুরী, কেননা মনই একমাত্র জানলা যার ভিতর দিয়ে তুমি জগৎ দেখতে বাধ্য - জর্জ বার্নার্ড শ’",0
এই সব নাটকের জন্য আছকে সামাজের এই অবস্থান,2
সবথেকে লাগালাগির ঘটনাটা খুবই ভাল হয়ছে....,2
হস্তমৈথুন শেষে এখানে ইমানদার সাজা লোকজন দেএ জানাই আমার তরফ থেকে ধন্যবাদ,0
এইটা নায়িকা না মিয়া খালিপা  একটু বাকি রয়ে গেল নইলে পুরো এডাল ছবি হয়ে যেত,2
এই মেয়ে এমন সপ্নে ও ভাবিনি,2
"কিয়ামত হতে আর বেশি দেরি নেই,,,,",0
জনি দা অফিসে ডাকছে এদের চাকরি দেবে।,2
দিয়ার অনেক লোভ।।।সাপ মারবে কিনতু লাঠি ভাঙতে দিবে না।।,2
এই ইন্দ্র আর দিয়া কি ভাই-বোন ?,0
এই সিরিজটা পুরাটা একসাথে দেন please,0
অনামিকার এই ছবিটা দেখে ঘৃনা করতাছে,2
Movie এর নাম দেয়া উচিত ছিলো লাগা,2
হলি ফাঁক মুভির কাহিনীটি পুরো দেননি এইবার পুরো মুভিটা দেখতে চাই। পুরো মুভিটা দেন,0
হলি ফাঁক ছবি পুরাটা কই,0
ami সব পার্ট দেখেছি খুব মজার লাগলো,1
হলি ফাক ফুল মভি টা আমি দেখতে চাই,0
আর কত নিচে নামবে বাংলা সিনেমা,2
"এগুলো শিক্ষা দেওয়া হচ্ছে নবপ্রজন্ম কে,",2
কি অবস্থা বাংলা সিরিজ এর,2
পরান বাবুর বুড়ো বয়সে বাই তো ভালোই উটেছে।যে এইসব film করছে।,2
আপনাদের জন্য আপনারা next gen কে নষ্ট করছেন ।,2
Holy Faak মুভিটা আপলোট করো ৷,0
ছেনালেপনার একটা limitation থাকে।ছিঃ what is this?,0
পেটের দিকে দেখলেই আর ভিডিও দেখতে ইচ্ছা করে না এমন ভিডিওর জন্য পেটে কম চর্বির মেয়ে বাছাই করুন,2
হে আল্লাহ এরা এত পাপ করে তাও এদের এত উন্নতি কেমনে হয়,2
পুরো মুভিটা কই পাওয়া যাবে ইউটিউবে সার্চ দিলে আসে না,0
পই পই করে দেখে নিবো মুভিটা,0
ছিঃ ছিঃ ছিঃ বাংলার কি অবস্থা,2
নোংরামি করে বা শরীর দেখিয়ে দর্শক টানা যায় না দর্শক টানতে হলে ভালো অভিনয় জানতে হয় এর চাইতে তো ভালো হইতো এগুলো দিয়ে পর্নো ছবি বানানো,2
এই গুলো না করে একে বারে পর্নগ্রাপি তৈরি করেন ভালো বিউস হবে,2
এই ছেলে আর মেয়ে ১৮+ ওয়েব সিরিজ করে ভাবনার বাইরে!,2
কাপড় খোলা হিরোইন,2
আচ্চা কি ভাবে আপনাদের ছবি গুলা সব গুলা দেখা যায় বলবেন একটু,0
কেউ যদি আমাকে এই মুভির পুরো লিংক টা দিতে পারেন তাকে ১০০ টাকা রিচাজ দিব ১০০% দিব,0
"যাদের করার কথা ,তারা করছে না, অন্যরা তাদের ফুল সজ্জায় চো*****দি করছে",2
এই মেয়ে টাকে ডিম থেরাপি দেওয়া উচিত।,2
ছি ধিক্কার জানাই,2
এই মেয়েটার নাম কি?,0
বাংলাদেশ থেকে কিভাবে দেখবো।,0
হইচই এপস এর লিংক দেন কেউ,0
"আমি শুধু এটুকু বলতেচাই, পরিবার নিয়ে দেখা যাবে, মেয়ে, মা,ভাই বোন, রুচি টা এত নিচে কোন,",2
কলকাতার হিন্দু সম্প্রদায়ের বলছি এইরকম সিনেমা বন্ধ করুন,2
বাকী গুলা কবে দিবেন??? না হলে সবাই unscribe করে দিয়ে।।।block করে দিবো...,0
মানুষের মাথা চিবিয়ে খাওয়ার জন্য এসব ভিডিও যথেষ্ট। গল্পে তো কোনো দাম নেই।তাই এসব নোংরামি দেখিয়ে যতটা দর্শক ধরে রাখা যায়।,2
টাকার জন্য মানুষ এত নিচে নামতে পারে।,2
"হুম নামটা শুনেই তো বোঝা যাচ্ছে কেমন হতে পারে। তারপরেও আপনারা চোখ দুটো স্বার্থক করতে দেখে নিলেন আবার এখানে কমেন্ট করতে আসছেন তাদের চরিত্র নিয়ে বলি 
আপনার চরিত্র কেমন এতোই যখন সাধু দেখার কি দরকার ছিল 😏😏",0
হলিউডেও এমন খারাব সিন স্কিপ করে দেয় আর এখানে সরাসরি এর বাবা মা রা এমন সিন দেখলো কেমনে ছি,2
এসব করার কি খুব দরকার ছিল? ছি ছি,2
এই মেয়ে টা এত খারাপ ছি আগে জানতাম না,2
বাই ফুল মভি র লিংক হবে,0
অনামিকা তোমায় খুব ভালো লাগতো কিন্তু এখন আর ভালো লাগেনা এই নোংরা মুভিটার জন্য,2
দুদিন পর থেকে porn website না গিয়ে এই দেখবে,2
"এখানে আকাশ নীল এর হিয়া সবার কতো প্রিয় তুমি আর সেই তুমি যে এতোটা খারাপ এইটা সবাই জদি যানে তবে সবাই 
তোমাকে ঘ্রিনা কোরবে ছি ছি ছি তুমি যে এমন তা কখনো ভাপতে পারিনি।",2
ডাইরেক্ট পর্ন কর। এসব করে মানুষকে কি শেখাতে চাচ্ছিস,2
"ছি, হিয়া তুমি এত খারাপ মেয়ে,",2
বর কনেকে লাইভ পর্ণ দেখাচ্ছে আরকি বাসর ঘরে,2
নিষিদ্ধ করা হোক।,2
আচ্ছা এই ভিডিও বাংলাদেশের কতজন দেখেছেন তা কিভাবে খোঁজ নিবো??? (দয়া করে কেউ জানাবেন আমায় কিভাবে বের করবো),0
এর চেয়ে পারার মেয়ে ভালো,2
আমি মুভিটা অনেকবার দেখেছি দারুন,1
আমার দিয়াকে লাগবে এক রাতের জন্য,2
হিয়ার এগুোলো করতে চজ্জা করেন,2
"দূর ভারতীয় সিনেমা, ওয়েব সিরিজ যত আছে নোংরামিতে ভরা",2
দুজনের সামনে দুজনের সেক্স? ডায়লগের কি অবস্থা? নোংরামির শেষ থাকা উচিত।,2
এতো নোংরা ওয়েব সিরিজ বাংলায়? ভাবতেই পারিনি।,2
ছি ছি ছিছি ছি ছি ছিছি টাকার জন্য এসব কি সিনেমা এইসব কি,2
ওরে মনে হয়তো ভালো একটা মেয়ে এইসব কি নাটক করতেছে,2
আর নায়ক পান নাই,2
যত সব ফাজলামি,2
আরে ভাই আমাকে কেউ পুরো ভিডিওর লিংক দিবে,0
ভাই নায়িকা টার নাম কি,0
নেংটি দের মুভি কি সি সি সি,2
ছবিটা আমি দেখবো ভাই ছবিটা লিগেনে দিয়া,0
একে এখানে আকাশ নীল সিরিয়াল থেকে বাদ দেওয়া উচিত,2
অনামিকা তুমি আর টাকার জন্য আর কি করতে পারো শুধু তুমার জন্য এখানে আকাশ নিল সিরিয়াল টা দেখতাম আজ থেকে দেখবোনা,2
খুবই খারাপ,2
যতসব ফালতু,2
সৌদি আরবে থেকে এই চ্যানেল টি কি ভাবে ব্যবহার করবো,0
আমরা কখন ও হিয়ার কাছ থেকে এটা আশা করিনি আমি হিয়ার খুব বড় ফ্যান ছিলাম কিন্তুু হিয়া এত খারাপ সেটা জানতাম না ছি!ছি! অসব্য মেয়ে,2
ছি ছি এত জঘন্য নাটক । বাংলা মিডিয়াও আজ নটি আমেরিকার মত হয়ে গেছে,2
ছিছি এসব কি,2
"এই গুলু করার জন্য কত টাকা নিছে,, অনামিকা,, বনি,, হিয়া,,",2
বাজে ছবি,2
ছিছি এসব কি,2
সামান্য টাকা পাবে নাটক করে এ জন্য এরা কত যে নিচে নামতে পারে..একবার ভাবে না এদের আত্বীয় সজন এ নাটক গুলা দেখবে...হায়া লজ্জা এক ফোটা নাই এদের,2
ইন্ডিয়া বলে কথা,2
আপনাদের জন্য আমাদের হিন্দু সমাজ তা নস্ট হচ্ছে,2
বাজে মুভি,2
খুব বাজে সিনেমা,2
আমার বাংলাদেশের নাটক এর চেয়ে শতগুণ ভালো।  ইন্ডিয়ার এসব সিরিজ নষ্টামীতে ভরপুর।,2
"এই ছবি দেখে দুইবার হস্তমৈথুন করছি,,,,,দারুণ",2
ধন্যবাদ কলকাতার হিন্দুদের বিয়ে বাড়ির আসল চিত্র তুলে ধরার জন্য।  ছিঃ ছিঃ ছিঃ এতোটা নিচু জাত কলকাতার মানুষ?,2
"কলকাতার নাটক দেখলে হাঁসি পায়,অাপনারা মুভির জন্য বিখ্যাত কিন্তু নাটক জন্য নয়।",2
নেক্সট পার্ট কবে আসবে?,0
"এইসব এপিসোড না করে সরাসরি Xxx ভিডিও করলেই পারতেন,অনেক মজা পাওয়া যেত",2
তার পরের এপসুট 3 কবে আসবে,0
"Trp নয়, অন্তত আমাদের comment গুলো দেখেও hoichoi এর নিজেদের show সম্পর্কে লজ্জা হওয়া উচিত",2
এই রকম আরো কিছু সিরিজের নাম সাজেস্ট করবেন প্লিজ,0
পরের পার্ট কবে আসবে!!!!,0
ছেলে মেয়ে ২ টাই মারাত্মক জিনিস,2
যাদের বাবা মা বেশি strick হয় ছেলেমেয়েগুলো ততোই বাজে হয়.,0
"বড়লোক বাপের ছোটলোক মেয়ে । মাথায় কোনো চাপ নেই,পড়াশোনার চিন্তা ভাবনা নেই,চাকরি তো দূরের কথা",0
আরও দেখার বাকি আছে ভাই,0
দাদা এই মুভিটা কি ভাবে ডাউনলোড করবো,0
কিরে ভাই? আর কি কোনো পর্ব পাবো না? কয় মাস ধরে ওয়েট করছি।,0
মালটা অস্থির কার কার ভাল লাকছে লাইক করে বলে দাও।,2
নিজের অজান্তেই নুনুটা দাঁড়িয়ে জায়। উফফ কি যে করি????,2
কিরে ভাই বাকি পর্ব কই?,0
হলি ফাক এর আর কি কোন এপিসোড নাই..?,0
ফুল মুভি দেখতে চাই,0
"পাগল Director, আর রেন্ডি কাস্টিং",2
Meye ta all time বাঁদরের মত দাঁত খোঁচায়,2
আমি কিছু দেখি নাই,0
নিজের দেহ অন্য পর পুরুষ দেখছে স্পর্শ করছে ।এদের কি সম্মান আছে।এরা মনে করে আমরা কি বীরত্বের ও সাহসিকতার কাজ করছি।এদের প্রতি শুধু ধীক্কার আর ধীক্কার।,2
"হইচই টিভি কি ভাল কিছু বানায় না ?  যা বানাচ্ছে তার থেকে পর্ণ বানালেই তো পারে তাহলে আরও হইচই পরে যেতো । হইচই বাংলা পর্ণ প্রোডাকশন । শুনতেও তো ভাল লাগছে । 
লজ্জা থাকলে ভাল কিছু বানাবেন ভিন্ন কিছু বানাবেন । চো...... চু ... তো একঘেয়েমি, সেই আদিকাল থেকে চলছে, চলবে, এটা তো নতুন আর ভিন্ন কিছু না । 
পারলে ভিন্ন আর ভাল কিছু বানান, যেখানে জীবন আছে , আর জীবন মানে শুধু     চো...... চু ... নয়  ।
",2
ফুল মুভি টা কখন পাবো ।খুব ভালো মুভি ।এই মুভি টা app at বলবেন,0
পুরো মুভিটা দাও দা দা,0
অশ্লীলতায় ভরা এইসব নাটক! বর্জন করুন এইসব নাটকগুলো।,2
"আপনাদের ওয়েব সিরিজগুলা তো একটা সময় পর পাবলিক করতেই পারেন! আর কত ভি আই পি করে রাখবেন হু!  কিন্তু শুরুতে বেশ কয়েকটা সিরিজের এপিসোড ফ্রি ছিল। 
এখন কেন ভি আই পি মোড হয়ে গেছে? আর সাবস্ক্রাইবও করা যায় না",2
সব episode গুলো আমার কাছে আছে... ফালতু.. আমি একটা দেখেছি... কিছু গালি দিয়ে আর sex করার চেষ্টা... আবার ফালতু...,2
মূল কথা হলো দুটো মেয়েই গোল্লায়,2
16 নাম্বার তাহলে তো অনেক বড় হয়ে গেছে,0
অনামিকা কাছ থেকে এই রকম ভিডিও আশা করি নাই।,2
হিরোইন না এটাতো সোনাগাছীর একজন।,0
দয়া করে ফুল মুভিটা দেন,0
"পর্ন বানান,,, কাজে দিবে",2
এসব বানালে আর অভিনেতাদের কেউ সম্মান করবে না,2
বাংলাদেশ দেখে সাবক্রিপশন করে হলি ফাক দেখতে পারি না কেন।,2
"কন্টেন্ট না থাকলে sex কেই ফোকাস দিতে হয়, আর এই সব মেয়ে একটা বয়সের পর নিজেদের ভুল বুঝতে পারে,",2
ভাই মুভি টা অনলাইনে পারচিনা ।,0
ফুল মুভি টা দিন,0
৩ সপ্তাহ চলে গেলো নেক্সট এপিসোড কবে দেবেন.?,0
হালি ফাক ৩ দেন,0
"যদি সব কটা ফ্লিম এরকম হত, চাংগা হয়ে যেতাম দেখে।",2
মাইয়া আর পোলারে মনে জি বাংলায় দেখেছিলাম,0
মোভিটা কবে দিবেন ভাই,0
ছবি দিবেন কবে,0
এইরকম নাটক হয় নাকি,0
এত অশ্নিল মুভি মাইরি আগে দেখি নাই সরাসরি sex বলা,2
পুরা মুভি দিবেন,0
আপ সার্চ দিলে আসে না কেন?লিংক দেন।,0
কি দা দা পুরো মুভিটা দাও,0
ভাকি পর দুলা কি ভাবে দেথে পাব???,0
পরো পাট দিতে পারেন না কম কম দেন কেনো,0
ভাই এই সফটওয়্যার টা ডাউনলোড করছি ভিডিও ডাউনলোড দিতে গেলে এডিট কার্ড খুঁজে এর উপায় কি,0
এই সিনেমা না বা নিয়ে পন বানালে ভালো হয় disgusting,2
সোসাইটি শেষ করে দিয়েছে,2
পোরা ছবিটার লিংক দেন,0
আজকের মেয়েরা এত চালু যে বাবাকে না খেপিয়ে ভাল মেয়ে সেজে নিজের আখের গোছায় হরি হরি হরিবল্,0
আপনাদের hoichoi app নাই কেন?,0
হলিফাক ফুলমুভি বা নাটক নাই,0
"সব এপিচোড দেখতে পাবো কেমনে, কেউ কি জানাবেন পিলিজ.....",0
নাটক রিলিজ হবে কবে,0
"ছোট প্যান্ট পড়া ভালো বাট সামনে থেকে কি বাজে দেখা যায় ওদের কি চোখে পড়েনা,",2
ফুল মুভি নামামু কি বাবে,0
প্রত্যেকটি এপিসোড কোনখান থেকে দেখতে পারি টু কি জানাবেন কেউ,0
"Anamika Chakraborty (Diya) শাঁড়ি পড়লে কারোর তুলনা হয় না, কিন্ত এই ছোট ছোট পেন্ট পড়লে অসহ্য লাগে দেখতে।",2
"আজকাল সেক্সুয়ালি এত মজা শুরু হইছে।ভালই তো মজা ভালই নেওয়া হচ্ছে।তা যা না দেখার বাকি আছে সেটাও দেখার আবেদন প্রাথনা করছি।
আশা করি তাতেও কোনো প্রবলেম হবে না।",2
মুভি টা দিন না,0
নোংরামি ছাড়া অার কী?,2
"ভাই কোনো মুসলমান ভাই এইসব ভিডিও দেইখেন না, পোস্টার টা ভালো করে দেখেন,মহান আল্লাহর নাম নিয়ে তারা কিভাবে ফাইজলামি করবে, এরা ধ্বংস হবেই হবে",2
"if u like bangla hot funny video u can visit my chanel...  যদি আপনি বাংলা হট ফানি ভিডিও পছন্দ করে থাকেন,তাহলে আমার চ্যানেল ভিজিট করতে পারেন।",0
"শাড়ির নিচে শার্ট, কলজে গিয়ে আলিয়া ভাট",2
হাত পা বুক এর নামে ডাইরি??,0
এটা কি ছবি । এতো ছোট,0
"অাপনাদের apps অামার ফোনে ছাপোর্ট করে না,,,,",0
And to Bangladesi guys please leave bangalis alone... তোমাদের দেশে যা আছে তাই নিয়ে সন্তুষ্ট thako na... আমাদের ব্যাপারে নাক গলিয়ে লাভ কি ভাই !!!,0
যারা অভিনয় করেছেন তাদের তো কোন দোষ নেই। পরিচালক যদি এমন হয় তাহলে অভিনেত্রী বা অভিনেতার কী দোষ,2
holy faak full movie কিভাবে ডাউনলোড করব লিঃকটা দিলে ভালো হত,0
শুধু হলি ফাক আপলোড দেন,0
"ব্রা এর সিন্টা জটিল হইছে, দাদা আর যে তর সইছেনা, তাড়াতাড়ি ফুল এপিসোড আপ্লোড দেন",0
বাঁডা মুভি টা আপলোড করে না,0
পর্নহাবে পাবো?,2
এগুলো না করলে খাবে কি,2
এগুলো কি করছো তোমরা,2
Season2 এর পুরো টা কি এখনো রিলিজ হয় নাই নাকি,0
মুভি টা কি রিলিজ হয়েছে!! না হলে কবে হবে সেটা কি বলতে পারবেন!!,0
"আমি পাগল হয়ে যাব,তুমি আবার বিয়ে করবে না তো ! পাগলে কিনা করে",0
খুবই এক্সাইড এটা তাড়াতাড়ি যেন রিলিজ হয় সে আসে,0
এ বিয়ে মাই ফুট,0
ফুল এপিসোড চাই,0
রিলিজ হবে কবে?,0
এইটা কবে রিলিজ হবে,0
ভাই হোলিফাক ২ মুবি টা কবে পাবো,0
প্রতিটি এপিসোড দেখবার জন্য কোন খান থেকে দেখা দিতে পারে একটু বলবে,0
জঘন্য জাস্ট,2
ফুল ওয়েব সিরিজ কবে পাবো,0
জীবনে অনেক গুলি ইনিংস খেলতে হবে গুরু,0
সিজন টু পুরোটা কবে নাগাদ পাবো?,0
আচ্ছা আপনাদের apps থেকে সিরিজ গুলো দেখলে কি টাকা লাগে.....আমি বাংলাদেশ থেকে বলছে প্লিজ উত্তর দেন,0
"মা শব্দটা সম্মানের এটার ইজ্জত দেওয়ার চেষ্টা কর,,, এটা নিয়ে সিরিজ না বানালেও হত",2
"আজ বুঝলাম আস্তে আস্তে দুনিয়া ধ্বংসের দিকে যাচ্ছে
আসলে আশা করি নেই বাংলা সিনেমা জগতে এগুলা আসবে?",2
"কলকাতার এটা ভাবতেই অবাক লাগছে।এককালে বাংলাদেশ এর সিনেমার থেকে কলকাতার আগের সিনেমা গুলা কত সামাজিক ছিল।
এখন কি হচ্ছে?  ওদের কেউ কিছু বলে না কেন? আমাদের দেশ হলে এতক্ষণে বারোটা বাজিয়ে দিত।",2
আইন করে বন্ধ করা হোক এই সব ফালতু,2
বাংলাদেশের কে কে আছো?,0
"Hello part 2 অনেক আগে বেরিয়েছে, কিন্তু 3 টা কবে আসবে?",0
অপেক্ষার অবসান ঘটলো তবে।,0
যাক 2nd episode টা পেলাম।,0
কে কে Season 3 দেখতে চাও লাইক দাও,0
কিছু ধরনের সম্পর্ক গুলো আড়ালেই থেকে যায়। তারা বোধহয় হয় তো কখনো প্রকাশ পায়।,0
এই ছবি টা দেখতে চাই প্লিজ দেয়া যাবে,0
"এটা কি মুভি নাকি সিরিয়াল কিছুই বুঝতেছি না,hello এর কয়টা এপিসোড দেখেছি,অনেক ভালো লেগেছে,,, but full movie টা কোথায় পাবো?",0
"৬,৭,৮ প্লিস আজকে রাতের জন্য দেন। গতরাতে ইচ্ছে থাকার সর্তেও দেখতে পারিনি। প্লিস আজকে রাতের জন্য দেন",0
বাকি এপিসোডে গুলা কোথায় পাবো??,0
সিজন ২ এর সবগুলা এপিসোড এর কোন লিংক থাকলে দিন প্লিজ,0
সিরিয়াল গুলা পার্ট টু পার্ট পাচ্ছি না,0
"লেসবিয়ান না করে গ্রুপ এ করলেই তো হায়, দুই বধু এক স্বামী, সতীন সতীন খেলা",2
"আদিম রিপু, আদিম হিংস্রতা -- পরকীয়া , বাই-সেক্সুয়াল ক্রিয়াকালাপ সব একাকার  যেন সভ্যতার শেষ লগ্ন আসন্ন",2
"বাড়ির বড় বৌ যত শিক্ষিত, সুন্দরী আর গুনি হোক না কেন সে আর তার সন্তানেরা কটু কথা শুনেই যায়।",2
কি ভাই বাকি পর্ব কই সব গুলা পর্ব ভালো করে দিতে পারলে দেন নাইলে ২-১ পর্ব দেওয়ার দরকার নাই,0
বাকি পর্ব কই?,0
আচ্ছা কেউ বলবেন এইটা কি পর্ব হিসাবে নাকি,0
আপলোড করতে এতো দেরি কেন?,0
নতুন পর্ব কবে আসবে?,0
বাইসেক্সুয়াল না হয় বাদই দিলাম. লেসবিয়ান বা সমকামী এদের ভালোবাসায় কখনো মিথ্যা জিনিস টা থাকেনা. ভালো লাগলো দেখে,2
আমার সব এপিসোড দেখা হয়ে গেছে সেই কবে! আর আপনারা এখন এপিসোড ২ আপলোড দলেন! খুব দ্রুত কাজ করেন আপনারা!,0
আগা বুঝতে পারি নাই মাথা ও বুঝতে পারছি না কিসের মাঝে কি এটা,0
আমি টাকা দিয়ে আপনাদের channel দেখতে চাই। কি করতে হবে?জানাবেন দয়া করে বিস্তারিত,0
"যতসব ফালতু ওয়েব সিরিজ, কাহিনি নাই শুধু সস্তা যোনতার ছড়াছড়ি।",2
পরের এপিসোড আপলোড করেন প্লিজ,0
কাহিনী কি কিছুই বুঝিনা,0
ভাই পুরো সিরিজ আপলোড করতে কি সমস্যা আপনাদের হুম...ফাইজলামি করেন দর্শকের সাথে হ্যা,0
৩য় পব কবে দিবেন তাড়াতাড়ি আপলোড দেন,0
"সিজন দুই কবে আসবে,,,,,,,, ?",0
"এইটার ৮ পর্ব এর পরে কি আর নেই , নাকি এখানেই শেষ !!!",0
"আমাদের জন্য বাটপারি করলো কিন্তুু,,,, hoi Choi",0
হইচই কর্মকারক এই দুটো পার্ট তো অসমাপ্ত থেকো গেল আসল গল্প তো এখনও বাকিই থেকে গেল।৩য় ভাগটা কোথায়।,0
পুরো এপিসোড দেখাছেন না কেনো,0
অরিজিনাল পতিতা-দের মতো অভিনয় পিয়াংকার..... নিজের রোলে একদম ডুবে যায়..... দারুণ,1
"টাকা দিয়ে HoiChoi তে গিয়ে কেনো দেখবো? দিলে সব এপিসোড দিন, না দিলে না। YouTube এ web-series এর অভাব নাই।",2
"বাকি এপিসোড গুলা কই গেলো রে এ এ এ, কই গেলো ওওওওও",0
বাকি গুলা চাই,0
ভাই দিলে সব এপিসোড ই দিতেন...এভাবে একটা দুটো দিয়ে যদি বলে হৈ চৈ তে গিয়ে দেখতে তা কারোর দায় ঠেকে নাই টাকা দিয়ে দেখতে যাবে...দিলে সব দিবেন না দিলে দরকার নাই,2
"পরের এপিসোড গুলো দিচ্ছেন কেনো,, মজা করেন নাকি",0
সব গুলো আপলোড দেন প্লিজ,0
নেক্সট সিজন কবে আসবে?,0
রাইমা কে দেখলে মনে কেমন কেমন করে....,0
পরের এপিসোড গুলো কোথায়??,0
"দিলে দেখবো, না দিলে দেখবো না। ব্যস, ঝামেলা কি অত!",0
ভাই প্লিজ হ্যালো মুভিটা আপলোড করুন,0
বাকি episode গুলো কি YouTube এ upload করা যায় না প্রতিটি web series,0
দেখব না....কি হবে??? দুটো এপিসোড দেখিয়ে ভেবেছো আঙুলের ডগা য় নাচাতে পারবে....,2
পরের এপিসোড দিন,0
Hoichoi আমাদের মতো গরীবদের একটু কৃপা করতে পার না ৷ সব এপিসোট ফ্রি আপলোড দাও না ৷ গরীবদের জন্য একটুও কি কষ্ট হয় না তোমাদের SVF,0
এটা কোন কাজ হলো?? 2টা episode দেখিয়ে বাকি গুলো আর upload করলো না ।।দরকার কি ছিলো ধোকাবাজি করার,2
এমনিতেই যা বালের web series তারউপর আবার টাকা দিতে হবে পারবেন একটা sacred games এর মতন web series বানাতে তাহলে টাকা দিয়ে দেখব,2
হই চই আপনারা যদি নিজে দের NETFLIX ভেবে থাকেন তাহলে ভূল কোড়ছেণ..,2
এই টা কোন ধরনে সিরিয়াল দুই টা বাকি পূর্ব নেই,0
এটা কি এপিসোড এক নাম্বার নাকি,0
পরের টা কই?,0
দয়াকরে ফুল বই টা দাও,0
আমি পুরোটাই দেখলাম। Mx player এ আঠ টা episode ই আছে।,0
"আমিও সালা টাকা দিয়ে দেখুম না,,,,দুইটা দেছো,দুইটা দেখবো,না দিলে দেখবো না",0
রাহুলের বউ এতো খারাপ।,2
3rd এপিসোড কি অাদৌ মুক্তি পাবে ?,0
"কোন মেয়েরা বা ছেলেরা একটু শিক্ষা নিও যে পরকিয়ায় কি হয়,, নষ্ট ছাড়া",2
সব episode দিলে আপ্নার subscriber বেড়ে যেতো।,0
কে কে এই ভিডিও টি দেখছে এই বছরে ২০২১,0
ভাই সব গুলা কিভাবে দেখতে পারব?,0
আর বাকি এপিসোড কবে আসবে আজব ৪/৫ নাস পার হয়ে গেলো আর,0
হিহিহি পরকৃয়ার প্রকৃয়াযাত করন....,2
তা ভাই কত পর্ব করার ইচ্ছা আছে?? এটা কোনো ওয়েব সিরিজের মধ্যে পড়ে..এত স্লো ক্যান ??,2
চেষ্টাটা ভাল ছিল কিন্তু হইচই মেম্বার হব না । আর গল্পে কি হচ্ছে বোঝাই যাচ্ছে ; আপনাদের ক্ষতি হবে বলে লিখলাম না ।,2
যে ভিডিওগুলি পাঠাচ্ছে তার নাম্বার টা দেখলেই তো হয়,0
"তোরা যা দেখাইলি পোরাই গরম, তোরা পাড়িশ বটে",0
বাংলাদেশ থেকে কি এই এ্যাপ ব্যবহার করা যায়?,0
আপনি যে লিংকটা দিচ্ছেন ওটায় তো সব এপিসোড চলছে না । কেসটা কি ?,0
যততসব কিছু আছে আর কিছু নাই,0
ছবির নাম কি বলবেন প্লিজ,0
কলকাতা সব ছবি সেকসে ভরা,2
সসমকামিতাকে রিপ্রেজেন্ট করে এই গল্পগুলো,2
কবে থেকে হ্যালো 3 সম্পূর্ণভাবে দেখা যাবে প্লিজ দয়া করে জানাবেন,0
এর পরে কি হবে খুব আগ্রহ,0
"এই হ্যালো ১,২,৩ এর পুরো পর্বগুলো একসাথে কিভাবে দেখতে পাবো? জানাবেন প্লিজ",0
Mx player e সিরিজ গুলো বাংলায় আপলোড করুন প্লিজ।,0
এত্ত স্বার্থপর মানুষ আমি আর একটাও দেখিনি,2
"এটার কি আরো কোন পর্ব আছে,,,লাস্ট সিন টা মিল্ল না তো।",0
কাহিনী কি কেউ বলবেন প্লিজ,0
রিলিজ হয়েছে নাকি,0
তারারারি রিলিজ দেন,0
সিজন টু কোথায় পাবো,0
আশা করি ভালো কিছু হবে #love_From_Bangladesh,0
এই নাটক টা দেন পিলিজ পিলিজ,0
দাদা ডিসেম্বর মাস শেষ হয়ে গেল কবে রিলিজ দিবেন!!!!!!!,0
xx এত কম কেন??,2
"কবে মুকতি পাবে, বলেন",0
মরি জাও টেলা বুজবা,0
ডিসেম্বরের কত তারিখে রিলিজ পাবে???,0
